year,local_day,LOCAL_HOUR_END,tot_solar_mwh,_FREQ_,,
2011,2-Feb-11,20,,,,
2011,2-Feb-11,21,,,,
2011,2-Feb-11,22,,,,
2011,2-Feb-11,23,,,,
2011,2-Feb-11,24,,,,
2011,3-Feb-11,01,,,,
2011,3-Feb-11,02,,,,
2011,3-Feb-11,03,,,,
2011,3-Feb-11,04,,,,
2011,3-Feb-11,05,,,,
2011,3-Feb-11,06,,,,
2011,3-Feb-11,07,,,,
2011,3-Feb-11,08,,,,
2011,3-Feb-11,09,,,,
2011,3-Feb-11,10,,,,
2011,3-Feb-11,11,,,,
2011,3-Feb-11,12,,,,
2011,3-Feb-11,13,,,,
2011,3-Feb-11,14,,,,
2011,3-Feb-11,15,,,,
2011,3-Feb-11,16,,,,
2011,3-Feb-11,17,,,,
2011,3-Feb-11,18,,,,
2011,3-Feb-11,19,,,,
2011,3-Feb-11,20,,,,
2011,3-Feb-11,21,,,,
2011,3-Feb-11,22,,,,
2011,3-Feb-11,23,,,,
2011,3-Feb-11,24,,,,
2011,4-Feb-11,01,,,,
2011,4-Feb-11,02,,,,
2011,4-Feb-11,03,,,,
2011,4-Feb-11,04,,,,
2011,4-Feb-11,05,,,,
2011,4-Feb-11,06,,,,
2011,4-Feb-11,07,,,,
2011,4-Feb-11,08,,,,
2011,4-Feb-11,09,0.109,4,,
2011,4-Feb-11,10,,,,
2011,4-Feb-11,11,,,,
2011,4-Feb-11,12,0.241,4,,
2011,4-Feb-11,13,,,,
2011,4-Feb-11,14,,,,
2011,4-Feb-11,15,0.302,4,,
2011,4-Feb-11,16,,,,
2011,4-Feb-11,17,,,,
2011,4-Feb-11,18,,,,
2011,4-Feb-11,19,,,,
2011,4-Feb-11,20,,,,
2011,4-Feb-11,21,,,,
2011,4-Feb-11,22,,,,
2011,4-Feb-11,23,,,,
2011,4-Feb-11,24,,,,
2011,5-Feb-11,01,,,,
2011,5-Feb-11,02,,,,
2011,5-Feb-11,03,,,,
2011,5-Feb-11,04,,,,
2011,5-Feb-11,05,,,,
2011,5-Feb-11,06,,,,
2011,5-Feb-11,07,,,,
2011,5-Feb-11,08,,,,
2011,5-Feb-11,09,,,,
2011,5-Feb-11,10,,,,
2011,5-Feb-11,11,,,,
2011,5-Feb-11,12,,,,
2011,5-Feb-11,13,,,,
2011,5-Feb-11,14,,,,
2011,5-Feb-11,15,,,,
2011,5-Feb-11,16,,,,
2011,5-Feb-11,17,,,,
2011,5-Feb-11,18,,,,
2011,5-Feb-11,19,,,,
2011,5-Feb-11,20,,,,
2011,5-Feb-11,21,,,,
2011,5-Feb-11,22,,,,
2011,5-Feb-11,23,,,,
2011,5-Feb-11,24,,,,
2011,6-Feb-11,01,,,,
2011,6-Feb-11,02,,,,
2011,6-Feb-11,03,,,,
2011,6-Feb-11,04,,,,
2011,6-Feb-11,05,,,,
2011,6-Feb-11,06,,,,
2011,6-Feb-11,07,,,,
2011,6-Feb-11,08,,,,
2011,6-Feb-11,09,0.169,4,,
2011,6-Feb-11,10,0.687,6,,
2011,6-Feb-11,11,0.791,7,,
2011,6-Feb-11,12,0.827,7,,
2011,6-Feb-11,13,0.764,7,,
2011,6-Feb-11,14,0.76,7,,
2011,6-Feb-11,15,0.547,7,,
2011,6-Feb-11,16,0.205,5,,
2011,6-Feb-11,17,,,,
2011,6-Feb-11,18,,,,
2011,6-Feb-11,19,,,,
2011,6-Feb-11,20,,,,
2011,6-Feb-11,21,,,,
2011,6-Feb-11,22,,,,
2011,6-Feb-11,23,,,,
2011,6-Feb-11,24,,,,
2011,7-Feb-11,01,,,,
2011,7-Feb-11,02,,,,
2011,7-Feb-11,03,,,,
2011,7-Feb-11,04,,,,
2011,7-Feb-11,05,,,,
2011,7-Feb-11,06,,,,
2011,7-Feb-11,07,,,,
2011,7-Feb-11,08,,,,
2011,7-Feb-11,09,,,,
2011,7-Feb-11,10,,,,
2011,7-Feb-11,11,0.461,4,,
2011,7-Feb-11,12,0.501,4,,
2011,7-Feb-11,13,0.414,5,,
2011,7-Feb-11,14,,,,
2011,7-Feb-11,15,,,,
2011,7-Feb-11,16,,,,
2011,7-Feb-11,17,,,,
2011,7-Feb-11,18,,,,
2011,7-Feb-11,19,,,,
2011,7-Feb-11,20,,,,
2011,7-Feb-11,21,,,,
2011,7-Feb-11,22,,,,
2011,7-Feb-11,23,,,,
2011,7-Feb-11,24,,,,
2011,8-Feb-11,01,,,,
2011,8-Feb-11,02,,,,
2011,8-Feb-11,03,,,,
2011,8-Feb-11,04,,,,
2011,8-Feb-11,05,,,,
2011,8-Feb-11,06,,,,
2011,8-Feb-11,07,,,,
2011,8-Feb-11,08,,,,
2011,8-Feb-11,09,,,,
2011,8-Feb-11,10,,,,
2011,8-Feb-11,11,,,,
2011,8-Feb-11,12,,,,
2011,8-Feb-11,13,0.456,4,,
2011,8-Feb-11,14,0.336,4,,
2011,8-Feb-11,15,,,,
2011,8-Feb-11,16,,,,
2011,8-Feb-11,17,,,,
2011,8-Feb-11,18,,,,
2011,8-Feb-11,19,,,,
2011,8-Feb-11,20,,,,
2011,8-Feb-11,21,,,,
2011,8-Feb-11,22,,,,
2011,8-Feb-11,23,,,,
2011,8-Feb-11,24,,,,
2011,9-Feb-11,01,,,,
2011,9-Feb-11,02,,,,
2011,9-Feb-11,03,,,,
2011,9-Feb-11,04,,,,
2011,9-Feb-11,05,,,,
2011,9-Feb-11,06,,,,
2011,9-Feb-11,07,,,,
2011,9-Feb-11,08,,,,
2011,9-Feb-11,09,,,,
2011,9-Feb-11,10,0.365,5,,
2011,9-Feb-11,11,0.452,5,,
2011,9-Feb-11,12,0.532,5,,
2011,9-Feb-11,13,0.398,4,,
2011,9-Feb-11,14,0.532,5,,
2011,9-Feb-11,15,0.382,4,,
2011,9-Feb-11,16,0.237,4,,
2011,9-Feb-11,17,,,,
2011,9-Feb-11,18,,,,
2011,9-Feb-11,19,,,,
2011,9-Feb-11,20,,,,
2011,9-Feb-11,21,,,,
2011,9-Feb-11,22,,,,
2011,9-Feb-11,23,,,,
2011,9-Feb-11,24,,,,
2011,10-Feb-11,01,,,,
2011,10-Feb-11,02,,,,
2011,10-Feb-11,03,,,,
2011,10-Feb-11,04,,,,
2011,10-Feb-11,05,,,,
2011,10-Feb-11,06,,,,
2011,10-Feb-11,07,,,,
2011,10-Feb-11,08,,,,
2011,10-Feb-11,09,0.168,4,,
2011,10-Feb-11,10,0.48,5,,
2011,10-Feb-11,11,0.611,6,,
2011,10-Feb-11,12,0.649,5,,
2011,10-Feb-11,13,0.618,5,,
2011,10-Feb-11,14,0.595,5,,
2011,10-Feb-11,15,0.627,6,,
2011,10-Feb-11,16,0.419,5,,
2011,10-Feb-11,17,0.183,4,,
2011,10-Feb-11,18,,,,
2011,10-Feb-11,19,,,,
2011,10-Feb-11,20,,,,
2011,10-Feb-11,21,,,,
2011,10-Feb-11,22,,,,
2011,10-Feb-11,23,,,,
2011,10-Feb-11,24,,,,
2011,11-Feb-11,01,,,,
2011,11-Feb-11,02,,,,
2011,11-Feb-11,03,,,,
2011,11-Feb-11,04,,,,
2011,11-Feb-11,05,,,,
2011,11-Feb-11,06,,,,
2011,11-Feb-11,07,,,,
2011,11-Feb-11,08,,,,
2011,11-Feb-11,09,0.283,4,,
2011,11-Feb-11,10,0.469,5,,
2011,11-Feb-11,11,0.59,5,,
2011,11-Feb-11,12,0.593,4,,
2011,11-Feb-11,13,0.586,4,,
2011,11-Feb-11,14,0.535,5,,
2011,11-Feb-11,15,0.432,5,,
2011,11-Feb-11,16,0.263,4,,
2011,11-Feb-11,17,,,,
2011,11-Feb-11,18,,,,
2011,11-Feb-11,19,,,,
2011,11-Feb-11,20,,,,
2011,11-Feb-11,21,,,,
2011,11-Feb-11,22,,,,
2011,11-Feb-11,23,,,,
2011,11-Feb-11,24,,,,
2011,12-Feb-11,01,,,,
2011,12-Feb-11,02,,,,
2011,12-Feb-11,03,,,,
2011,12-Feb-11,04,,,,
2011,12-Feb-11,05,,,,
2011,12-Feb-11,06,,,,
2011,12-Feb-11,07,,,,
2011,12-Feb-11,08,,,,
2011,12-Feb-11,09,,,,
2011,12-Feb-11,10,0.326,4,,
2011,12-Feb-11,11,0.451,4,,
2011,12-Feb-11,12,0.526,5,,
2011,12-Feb-11,13,0.59,4,,
2011,12-Feb-11,14,0.496,4,,
2011,12-Feb-11,15,0.339,4,,
2011,12-Feb-11,16,,,,
2011,12-Feb-11,17,,,,
2011,12-Feb-11,18,,,,
2011,12-Feb-11,19,,,,
2011,12-Feb-11,20,,,,
2011,12-Feb-11,21,,,,
2011,12-Feb-11,22,,,,
2011,12-Feb-11,23,,,,
2011,12-Feb-11,24,,,,
2011,13-Feb-11,01,,,,
2011,13-Feb-11,02,,,,
2011,13-Feb-11,03,,,,
2011,13-Feb-11,04,,,,
2011,13-Feb-11,05,,,,
2011,13-Feb-11,06,,,,
2011,13-Feb-11,07,,,,
2011,13-Feb-11,08,,,,
2011,13-Feb-11,09,,,,
2011,13-Feb-11,10,0.207,4,,
2011,13-Feb-11,11,0.601,5,,
2011,13-Feb-11,12,0.653,4,,
2011,13-Feb-11,13,0.781,4,,
2011,13-Feb-11,14,0.527,4,,
2011,13-Feb-11,15,0.388,4,,
2011,13-Feb-11,16,0.351,5,,
2011,13-Feb-11,17,,,,
2011,13-Feb-11,18,,,,
2011,13-Feb-11,19,,,,
2011,13-Feb-11,20,,,,
2011,13-Feb-11,21,,,,
2011,13-Feb-11,22,,,,
2011,13-Feb-11,23,,,,
2011,13-Feb-11,24,,,,
2011,14-Feb-11,01,,,,
2011,14-Feb-11,02,,,,
2011,14-Feb-11,03,,,,
2011,14-Feb-11,04,,,,
2011,14-Feb-11,05,,,,
2011,14-Feb-11,06,,,,
2011,14-Feb-11,07,,,,
2011,14-Feb-11,08,,,,
2011,14-Feb-11,09,,,,
2011,14-Feb-11,10,,,,
2011,14-Feb-11,11,0.618,5,,
2011,14-Feb-11,12,0.526,5,,
2011,14-Feb-11,13,0.607,6,,
2011,14-Feb-11,14,0.508,5,,
2011,14-Feb-11,15,0.579,4,,
2011,14-Feb-11,16,,,,
2011,14-Feb-11,17,,,,
2011,14-Feb-11,18,,,,
2011,14-Feb-11,19,,,,
2011,14-Feb-11,20,,,,
2011,14-Feb-11,21,,,,
2011,14-Feb-11,22,,,,
2011,14-Feb-11,23,,,,
2011,14-Feb-11,24,,,,
2011,15-Feb-11,01,,,,
2011,15-Feb-11,02,,,,
2011,15-Feb-11,03,,,,
2011,15-Feb-11,04,,,,
2011,15-Feb-11,05,,,,
2011,15-Feb-11,06,,,,
2011,15-Feb-11,07,,,,
2011,15-Feb-11,08,0.474,5,,
2011,15-Feb-11,09,0.847,6,,
2011,15-Feb-11,10,1.154,8,,
2011,15-Feb-11,11,1.299,9,,
2011,15-Feb-11,12,2.369,12,,
2011,15-Feb-11,13,2.313,12,,
2011,15-Feb-11,14,2.089,12,,
2011,15-Feb-11,15,1.632,9,,
2011,15-Feb-11,16,1.162,6,,
2011,15-Feb-11,17,0.36,6,,
2011,15-Feb-11,18,,,,
2011,15-Feb-11,19,,,,
2011,15-Feb-11,20,,,,
2011,15-Feb-11,21,,,,
2011,15-Feb-11,22,,,,
2011,15-Feb-11,23,,,,
2011,15-Feb-11,24,,,,
2011,16-Feb-11,01,,,,
2011,16-Feb-11,02,,,,
2011,16-Feb-11,03,,,,
2011,16-Feb-11,04,,,,
2011,16-Feb-11,05,,,,
2011,16-Feb-11,06,,,,
2011,16-Feb-11,07,0.024,4,,
2011,16-Feb-11,08,0.209,5,,
2011,16-Feb-11,09,0.981,7,,
2011,16-Feb-11,10,1.442,9,,
2011,16-Feb-11,11,2.104,9,,
2011,16-Feb-11,12,2.438,13,,
2011,16-Feb-11,13,2.203,11,,
2011,16-Feb-11,14,2.261,11,,
2011,16-Feb-11,15,1.328,8,,
2011,16-Feb-11,16,0.621,6,,
2011,16-Feb-11,17,0.132,6,,
2011,16-Feb-11,18,,,,
2011,16-Feb-11,19,,,,
2011,16-Feb-11,20,,,,
2011,16-Feb-11,21,,,,
2011,16-Feb-11,22,,,,
2011,16-Feb-11,23,,,,
2011,16-Feb-11,24,,,,
2011,17-Feb-11,01,,,,
2011,17-Feb-11,02,,,,
2011,17-Feb-11,03,,,,
2011,17-Feb-11,04,,,,
2011,17-Feb-11,05,,,,
2011,17-Feb-11,06,,,,
2011,17-Feb-11,07,,,,
2011,17-Feb-11,08,0.405,6,,
2011,17-Feb-11,09,0.742,6,,
2011,17-Feb-11,10,1.2,8,,
2011,17-Feb-11,11,1.576,7,,
2011,17-Feb-11,12,2.074,11,,
2011,17-Feb-11,13,2.2,12,,
2011,17-Feb-11,14,1.737,11,,
2011,17-Feb-11,15,1.325,9,,
2011,17-Feb-11,16,0.563,6,,
2011,17-Feb-11,17,0.098,5,,
2011,17-Feb-11,18,,,,
2011,17-Feb-11,19,,,,
2011,17-Feb-11,20,,,,
2011,17-Feb-11,21,,,,
2011,17-Feb-11,22,,,,
2011,17-Feb-11,23,,,,
2011,17-Feb-11,24,,,,
2011,18-Feb-11,01,,,,
2011,18-Feb-11,02,,,,
2011,18-Feb-11,03,,,,
2011,18-Feb-11,04,,,,
2011,18-Feb-11,05,,,,
2011,18-Feb-11,06,,,,
2011,18-Feb-11,07,,,,
2011,18-Feb-11,08,0.248,7,,
2011,18-Feb-11,09,0.905,8,,
2011,18-Feb-11,10,1.178,13,,
2011,18-Feb-11,11,1.631,15,,
2011,18-Feb-11,12,1.247,13,,
2011,18-Feb-11,13,1.443,9,,
2011,18-Feb-11,14,2.158,14,,
2011,18-Feb-11,15,2.113,13,,
2011,18-Feb-11,16,1.328,13,,
2011,18-Feb-11,17,0.257,7,,
2011,18-Feb-11,18,,,,
2011,18-Feb-11,19,,,,
2011,18-Feb-11,20,,,,
2011,18-Feb-11,21,,,,
2011,18-Feb-11,22,,,,
2011,18-Feb-11,23,,,,
2011,18-Feb-11,24,,,,
2011,19-Feb-11,01,,,,
2011,19-Feb-11,02,,,,
2011,19-Feb-11,03,,,,
2011,19-Feb-11,04,,,,
2011,19-Feb-11,05,,,,
2011,19-Feb-11,06,,,,
2011,19-Feb-11,07,,,,
2011,19-Feb-11,08,0.805,8,,
2011,19-Feb-11,09,1.727,16,,
2011,19-Feb-11,10,2.401,19,,
2011,19-Feb-11,11,2.195,20,,
2011,19-Feb-11,12,1.77,17,,
2011,19-Feb-11,13,2.328,19,,
2011,19-Feb-11,14,2.227,19,,
2011,19-Feb-11,15,1.68,18,,
2011,19-Feb-11,16,0.638,12,,
2011,19-Feb-11,17,0.195,6,,
2011,19-Feb-11,18,,,,
2011,19-Feb-11,19,,,,
2011,19-Feb-11,20,,,,
2011,19-Feb-11,21,,,,
2011,19-Feb-11,22,,,,
2011,19-Feb-11,23,,,,
2011,19-Feb-11,24,,,,
2011,20-Feb-11,01,,,,
2011,20-Feb-11,02,,,,
2011,20-Feb-11,03,,,,
2011,20-Feb-11,04,,,,
2011,20-Feb-11,05,,,,
2011,20-Feb-11,06,,,,
2011,20-Feb-11,07,,,,
2011,20-Feb-11,08,0.89,10,,
2011,20-Feb-11,09,2.47,18,,
2011,20-Feb-11,10,2.957,20,,
2011,20-Feb-11,11,2.87,20,,
2011,20-Feb-11,12,2.828,20,,
2011,20-Feb-11,13,2.79,20,,
2011,20-Feb-11,14,2.574,20,,
2011,20-Feb-11,15,2.103,20,,
2011,20-Feb-11,16,1.182,17,,
2011,20-Feb-11,17,0.289,9,,
2011,20-Feb-11,18,,,,
2011,20-Feb-11,19,,,,
2011,20-Feb-11,20,,,,
2011,20-Feb-11,21,,,,
2011,20-Feb-11,22,,,,
2011,20-Feb-11,23,,,,
2011,20-Feb-11,24,,,,
2011,21-Feb-11,01,,,,
2011,21-Feb-11,02,,,,
2011,21-Feb-11,03,,,,
2011,21-Feb-11,04,,,,
2011,21-Feb-11,05,,,,
2011,21-Feb-11,06,,,,
2011,21-Feb-11,07,,,,
2011,21-Feb-11,08,,,,
2011,21-Feb-11,09,0.044,5,,
2011,21-Feb-11,10,0.103,5,,
2011,21-Feb-11,11,0.139,5,,
2011,21-Feb-11,12,0.247,7,,
2011,21-Feb-11,13,0.716,8,,
2011,21-Feb-11,14,0.887,9,,
2011,21-Feb-11,15,0.962,10,,
2011,21-Feb-11,16,0.949,9,,
2011,21-Feb-11,17,0.208,6,,
2011,21-Feb-11,18,0.085,4,,
2011,21-Feb-11,19,,,,
2011,21-Feb-11,20,,,,
2011,21-Feb-11,21,,,,
2011,21-Feb-11,22,,,,
2011,21-Feb-11,23,,,,
2011,21-Feb-11,24,,,,
2011,22-Feb-11,01,,,,
2011,22-Feb-11,02,,,,
2011,22-Feb-11,03,,,,
2011,22-Feb-11,04,,,,
2011,22-Feb-11,05,,,,
2011,22-Feb-11,06,,,,
2011,22-Feb-11,07,,,,
2011,22-Feb-11,08,0.466,7,,
2011,22-Feb-11,09,0.927,10,,
2011,22-Feb-11,10,1.431,13,,
2011,22-Feb-11,11,1.908,15,,
2011,22-Feb-11,12,2.095,15,,
2011,22-Feb-11,13,2.12,17,,
2011,22-Feb-11,14,1.974,17,,
2011,22-Feb-11,15,1.599,17,,
2011,22-Feb-11,16,1.009,13,,
2011,22-Feb-11,17,0.288,8,,
2011,22-Feb-11,18,,,,
2011,22-Feb-11,19,,,,
2011,22-Feb-11,20,,,,
2011,22-Feb-11,21,,,,
2011,22-Feb-11,22,,,,
2011,22-Feb-11,23,,,,
2011,22-Feb-11,24,,,,
2011,23-Feb-11,01,,,,
2011,23-Feb-11,02,,,,
2011,23-Feb-11,03,,,,
2011,23-Feb-11,04,,,,
2011,23-Feb-11,05,,,,
2011,23-Feb-11,06,,,,
2011,23-Feb-11,07,0.267,4,,
2011,23-Feb-11,08,0.383,8,,
2011,23-Feb-11,09,1.054,15,,
2011,23-Feb-11,10,1.692,16,,
2011,23-Feb-11,11,2.058,17,,
2011,23-Feb-11,12,2.207,17,,
2011,23-Feb-11,13,2.2,17,,
2011,23-Feb-11,14,2.032,17,,
2011,23-Feb-11,15,1.476,17,,
2011,23-Feb-11,16,0.883,14,,
2011,23-Feb-11,17,0.199,8,,
2011,23-Feb-11,18,,,,
2011,23-Feb-11,19,,,,
2011,23-Feb-11,20,,,,
2011,23-Feb-11,21,,,,
2011,23-Feb-11,22,,,,
2011,23-Feb-11,23,,,,
2011,23-Feb-11,24,,,,
2011,24-Feb-11,01,,,,
2011,24-Feb-11,02,,,,
2011,24-Feb-11,03,,,,
2011,24-Feb-11,04,,,,
2011,24-Feb-11,05,,,,
2011,24-Feb-11,06,,,,
2011,24-Feb-11,07,0.009,4,,
2011,24-Feb-11,08,0.32,7,,
2011,24-Feb-11,09,1.008,14,,
2011,24-Feb-11,10,1.564,16,,
2011,24-Feb-11,11,1.899,17,,
2011,24-Feb-11,12,1.905,16,,
2011,24-Feb-11,13,1.772,15,,
2011,24-Feb-11,14,1.072,14,,
2011,24-Feb-11,15,0.4,10,,
2011,24-Feb-11,16,0.147,8,,
2011,24-Feb-11,17,0.126,7,,
2011,24-Feb-11,18,,,,
2011,24-Feb-11,19,,,,
2011,24-Feb-11,20,,,,
2011,24-Feb-11,21,,,,
2011,24-Feb-11,22,,,,
2011,24-Feb-11,23,,,,
2011,24-Feb-11,24,,,,
2011,25-Feb-11,01,,,,
2011,25-Feb-11,02,,,,
2011,25-Feb-11,03,,,,
2011,25-Feb-11,04,,,,
2011,25-Feb-11,05,,,,
2011,25-Feb-11,06,,,,
2011,25-Feb-11,07,,,,
2011,25-Feb-11,08,,,,
2011,25-Feb-11,09,,,,
2011,25-Feb-11,10,,,,
2011,25-Feb-11,11,0.037,4,,
2011,25-Feb-11,12,0.04,4,,
2011,25-Feb-11,13,0.037,4,,
2011,25-Feb-11,14,0.025,4,,
2011,25-Feb-11,15,0.024,4,,
2011,25-Feb-11,16,0.018,4,,
2011,25-Feb-11,17,,,,
2011,25-Feb-11,18,,,,
2011,25-Feb-11,19,,,,
2011,25-Feb-11,20,,,,
2011,25-Feb-11,21,,,,
2011,25-Feb-11,22,,,,
2011,25-Feb-11,23,,,,
2011,25-Feb-11,24,,,,
2011,26-Feb-11,01,,,,
2011,26-Feb-11,02,,,,
2011,26-Feb-11,03,,,,
2011,26-Feb-11,04,,,,
2011,26-Feb-11,05,,,,
2011,26-Feb-11,06,,,,
2011,26-Feb-11,07,,,,
2011,26-Feb-11,08,0.053,7,,
2011,26-Feb-11,09,0.185,8,,
2011,26-Feb-11,10,0.524,11,,
2011,26-Feb-11,11,0.896,13,,
2011,26-Feb-11,12,1.048,15,,
2011,26-Feb-11,13,0.961,16,,
2011,26-Feb-11,14,0.995,17,,
2011,26-Feb-11,15,0.897,16,,
2011,26-Feb-11,16,0.612,15,,
2011,26-Feb-11,17,0.151,8,,
2011,26-Feb-11,18,,,,
2011,26-Feb-11,19,,,,
2011,26-Feb-11,20,,,,
2011,26-Feb-11,21,,,,
2011,26-Feb-11,22,,,,
2011,26-Feb-11,23,,,,
2011,26-Feb-11,24,,,,
2011,27-Feb-11,01,,,,
2011,27-Feb-11,02,,,,
2011,27-Feb-11,03,,,,
2011,27-Feb-11,04,,,,
2011,27-Feb-11,05,,,,
2011,27-Feb-11,06,,,,
2011,27-Feb-11,07,,,,
2011,27-Feb-11,08,,,,
2011,27-Feb-11,09,,,,
2011,27-Feb-11,10,,,,
2011,27-Feb-11,11,,,,
2011,27-Feb-11,12,,,,
2011,27-Feb-11,13,0.122,5,,
2011,27-Feb-11,14,0.135,4,,
2011,27-Feb-11,15,0.088,4,,
2011,27-Feb-11,16,0.052,4,,
2011,27-Feb-11,17,,,,
2011,27-Feb-11,18,,,,
2011,27-Feb-11,19,,,,
2011,27-Feb-11,20,,,,
2011,27-Feb-11,21,,,,
2011,27-Feb-11,22,,,,
2011,27-Feb-11,23,,,,
2011,27-Feb-11,24,,,,
2011,28-Feb-11,01,,,,
2011,28-Feb-11,02,,,,
2011,28-Feb-11,03,,,,
2011,28-Feb-11,04,,,,
2011,28-Feb-11,05,,,,
2011,28-Feb-11,06,,,,
2011,28-Feb-11,07,,,,
2011,28-Feb-11,08,,,,
2011,28-Feb-11,09,,,,
2011,28-Feb-11,10,,,,
2011,28-Feb-11,11,,,,
2011,28-Feb-11,12,,,,
2011,28-Feb-11,13,,,,
2011,28-Feb-11,14,,,,
2011,28-Feb-11,15,,,,
2011,28-Feb-11,16,0.027,4,,
2011,28-Feb-11,17,,,,
2011,28-Feb-11,18,,,,
2011,28-Feb-11,19,,,,
2011,28-Feb-11,20,,,,
2011,28-Feb-11,21,,,,
2011,28-Feb-11,22,,,,
2011,28-Feb-11,23,,,,
2011,28-Feb-11,24,,,,
2011,1-Mar-11,01,,,,
2011,1-Mar-11,02,,,,
2011,1-Mar-11,03,,,,
2011,1-Mar-11,04,,,,
2011,1-Mar-11,05,,,,
2011,1-Mar-11,06,,,,
2011,1-Mar-11,07,0.013,5,,
2011,1-Mar-11,08,0.659,10,,
2011,1-Mar-11,09,1.024,13,,
2011,1-Mar-11,10,2.086,17,,
2011,1-Mar-11,11,2.833,17,,
2011,1-Mar-11,12,3.087,16,,
2011,1-Mar-11,13,3.146,16,,
2011,1-Mar-11,14,2.937,16,,
2011,1-Mar-11,15,2.331,17,,
2011,1-Mar-11,16,1.606,14,,
2011,1-Mar-11,17,0.434,11,,
2011,1-Mar-11,18,0.026,4,,
2011,1-Mar-11,19,,,,
2011,1-Mar-11,20,,,,
2011,1-Mar-11,21,,,,
2011,1-Mar-11,22,,,,
2011,1-Mar-11,23,,,,
2011,1-Mar-11,24,,,,
2011,2-Mar-11,01,,,,
2011,2-Mar-11,02,,,,
2011,2-Mar-11,03,,,,
2011,2-Mar-11,04,,,,
2011,2-Mar-11,05,,,,
2011,2-Mar-11,06,,,,
2011,2-Mar-11,07,,,,
2011,2-Mar-11,08,0.837,9,,
2011,2-Mar-11,09,1.486,16,,
2011,2-Mar-11,10,1.779,16,,
2011,2-Mar-11,11,1.638,15,,
2011,2-Mar-11,12,2.089,15,,
2011,2-Mar-11,13,1.278,14,,
2011,2-Mar-11,14,1.278,14,,
2011,2-Mar-11,15,1.39,14,,
2011,2-Mar-11,16,0.75,10,,
2011,2-Mar-11,17,0.873,9,,
2011,2-Mar-11,18,0.52,6,,
2011,2-Mar-11,19,,,,
2011,2-Mar-11,20,,,,
2011,2-Mar-11,21,,,,
2011,2-Mar-11,22,,,,
2011,2-Mar-11,23,,,,
2011,2-Mar-11,24,,,,
2011,3-Mar-11,01,,,,
2011,3-Mar-11,02,,,,
2011,3-Mar-11,03,,,,
2011,3-Mar-11,04,,,,
2011,3-Mar-11,05,,,,
2011,3-Mar-11,06,,,,
2011,3-Mar-11,07,0.04,6,,
2011,3-Mar-11,08,0.76,8,,
2011,3-Mar-11,09,1.892,15,,
2011,3-Mar-11,10,2.73,16,,
2011,3-Mar-11,11,3.197,17,,
2011,3-Mar-11,12,3.283,17,,
2011,3-Mar-11,13,3.292,17,,
2011,3-Mar-11,14,2.98,17,,
2011,3-Mar-11,15,2.581,17,,
2011,3-Mar-11,16,1.773,13,,
2011,3-Mar-11,17,0.614,10,,
2011,3-Mar-11,18,0.045,6,,
2011,3-Mar-11,19,,,,
2011,3-Mar-11,20,,,,
2011,3-Mar-11,21,,,,
2011,3-Mar-11,22,,,,
2011,3-Mar-11,23,,,,
2011,3-Mar-11,24,,,,
2011,4-Mar-11,01,,,,
2011,4-Mar-11,02,,,,
2011,4-Mar-11,03,,,,
2011,4-Mar-11,04,,,,
2011,4-Mar-11,05,,,,
2011,4-Mar-11,06,,,,
2011,4-Mar-11,07,0.05,7,,
2011,4-Mar-11,08,0.612,9,,
2011,4-Mar-11,09,1.895,15,,
2011,4-Mar-11,10,2.883,16,,
2011,4-Mar-11,11,3.429,19,,
2011,4-Mar-11,12,3.923,19,,
2011,4-Mar-11,13,3.886,19,,
2011,4-Mar-11,14,3.629,19,,
2011,4-Mar-11,15,2.931,16,,
2011,4-Mar-11,16,1.754,15,,
2011,4-Mar-11,17,0.647,11,,
2011,4-Mar-11,18,0.133,8,,
2011,4-Mar-11,19,,,,
2011,4-Mar-11,20,,,,
2011,4-Mar-11,21,,,,
2011,4-Mar-11,22,,,,
2011,4-Mar-11,23,,,,
2011,4-Mar-11,24,,,,
2011,5-Mar-11,01,,,,
2011,5-Mar-11,02,,,,
2011,5-Mar-11,03,,,,
2011,5-Mar-11,04,,,,
2011,5-Mar-11,05,,,,
2011,5-Mar-11,06,,,,
2011,5-Mar-11,07,,,,
2011,5-Mar-11,08,0.354,8,,
2011,5-Mar-11,09,0.61,12,,
2011,5-Mar-11,10,0.782,12,,
2011,5-Mar-11,11,1.084,16,,
2011,5-Mar-11,12,1.586,18,,
2011,5-Mar-11,13,1.886,19,,
2011,5-Mar-11,14,2.171,21,,
2011,5-Mar-11,15,2.147,19,,
2011,5-Mar-11,16,1.726,18,,
2011,5-Mar-11,17,0.774,9,,
2011,5-Mar-11,18,0.46,5,,
2011,5-Mar-11,19,,,,
2011,5-Mar-11,20,,,,
2011,5-Mar-11,21,,,,
2011,5-Mar-11,22,,,,
2011,5-Mar-11,23,,,,
2011,5-Mar-11,24,,,,
2011,6-Mar-11,01,,,,
2011,6-Mar-11,02,,,,
2011,6-Mar-11,03,,,,
2011,6-Mar-11,04,,,,
2011,6-Mar-11,05,,,,
2011,6-Mar-11,06,,,,
2011,6-Mar-11,07,,,,
2011,6-Mar-11,08,0.517,8,,
2011,6-Mar-11,09,0.99,14,,
2011,6-Mar-11,10,1.293,16,,
2011,6-Mar-11,11,1.361,19,,
2011,6-Mar-11,12,1.338,17,,
2011,6-Mar-11,13,1.295,17,,
2011,6-Mar-11,14,1.009,16,,
