year,LOCAL_DAY,LOCAL_HOUR_END,METERED_MW,_FREQ_
2018,7-Sep-18,03,239.646,43
2018,7-Sep-18,04,136.707,42
2018,7-Sep-18,05,93.142,40
2018,7-Sep-18,06,64.808,38
2018,7-Sep-18,07,61.629,39
2018,7-Sep-18,08,68.028,40
2018,7-Sep-18,09,52.145,38
2018,7-Sep-18,10,34.923,32
2018,7-Sep-18,11,23.495,31
2018,7-Sep-18,12,17.099,29
2018,7-Sep-18,13,23.032,33
2018,7-Sep-18,14,35.088,35
2018,7-Sep-18,15,53.216,38
2018,7-Sep-18,16,75.514,38
2018,7-Sep-18,17,94.623,33
2018,7-Sep-18,18,118.529,34
2018,7-Sep-18,19,132.474,29
2018,7-Sep-18,20,230.352,27
2018,7-Sep-18,21,322.945,27
2018,7-Sep-18,22,398.89,29
2018,7-Sep-18,23,380.297,30
2018,7-Sep-18,24,352.037,30
2018,8-Sep-18,01,319.874,33
2018,8-Sep-18,02,296.389,33
2018,8-Sep-18,03,352.857,35
2018,8-Sep-18,04,391.28,36
2018,8-Sep-18,05,430.818,39
2018,8-Sep-18,06,407.107,40
2018,8-Sep-18,07,394.006,46
2018,8-Sep-18,08,319.845,49
2018,8-Sep-18,09,258.959,51
2018,8-Sep-18,10,241.388,48
2018,8-Sep-18,11,239.012,53
2018,8-Sep-18,12,260.632,52
2018,8-Sep-18,13,304.701,49
2018,8-Sep-18,14,317.652,47
2018,8-Sep-18,15,319.89,49
2018,8-Sep-18,16,319.529,47
2018,8-Sep-18,17,297.924,41
2018,8-Sep-18,18,306.25,42
2018,8-Sep-18,19,291.986,44
2018,8-Sep-18,20,348.965,43
2018,8-Sep-18,21,389.951,43
2018,8-Sep-18,22,347.269,44
2018,8-Sep-18,23,312.779,46
2018,8-Sep-18,24,280.208,51
2018,9-Sep-18,01,257.265,50
2018,9-Sep-18,02,224.313,49
2018,9-Sep-18,03,238.723,48
2018,9-Sep-18,04,239.832,48
2018,9-Sep-18,05,257.158,47
2018,9-Sep-18,06,271.001,48
2018,9-Sep-18,07,271.282,49
2018,9-Sep-18,08,219.121,49
2018,9-Sep-18,09,120.409,49
2018,9-Sep-18,10,76.575,47
2018,9-Sep-18,11,72.483,49
2018,9-Sep-18,12,75.437,46
2018,9-Sep-18,13,62.966,45
2018,9-Sep-18,14,66.284,45
2018,9-Sep-18,15,58.51,47
2018,9-Sep-18,16,50.983,43
2018,9-Sep-18,17,53.588,40
2018,9-Sep-18,18,56.787,44
2018,9-Sep-18,19,62.07,44
2018,9-Sep-18,20,86.758,41
2018,9-Sep-18,21,128.98,46
2018,9-Sep-18,22,188.987,45
2018,9-Sep-18,23,209.471,46
2018,9-Sep-18,24,210.615,46
2018,10-Sep-18,01,210.661,46
2018,10-Sep-18,02,235.598,46
2018,10-Sep-18,03,248.083,46
2018,10-Sep-18,04,281.492,46
2018,10-Sep-18,05,295.948,47
2018,10-Sep-18,06,296.604,48
2018,10-Sep-18,07,373.084,50
2018,10-Sep-18,08,415.623,51
2018,10-Sep-18,09,408.302,50
2018,10-Sep-18,10,369.644,50
2018,10-Sep-18,11,371.969,52
2018,10-Sep-18,12,419.172,55
2018,10-Sep-18,13,451.07,54
2018,10-Sep-18,14,476.095,56
2018,10-Sep-18,15,463.544,54
2018,10-Sep-18,16,501.707,55
2018,10-Sep-18,17,539.406,56
2018,10-Sep-18,18,548.519,55
2018,10-Sep-18,19,564.878,54
2018,10-Sep-18,20,627.121,51
2018,10-Sep-18,21,654.802,53
2018,10-Sep-18,22,610.87,53
2018,10-Sep-18,23,622.042,53
2018,10-Sep-18,24,646.117,52
2018,11-Sep-18,01,732.273,50
2018,11-Sep-18,02,747.213,53
2018,11-Sep-18,03,739.266,53
2018,11-Sep-18,04,712.827,53
2018,11-Sep-18,05,643.81,51
2018,11-Sep-18,06,616.382,48
2018,11-Sep-18,07,577.471,45
2018,11-Sep-18,08,494.888,46
2018,11-Sep-18,09,561.815,45
2018,11-Sep-18,10,515.021,41
2018,11-Sep-18,11,420.053,42
2018,11-Sep-18,12,376.637,43
2018,11-Sep-18,13,325.463,36
2018,11-Sep-18,14,264.133,35
2018,11-Sep-18,15,183.287,34
2018,11-Sep-18,16,112.395,28
2018,11-Sep-18,17,79.599,29
2018,11-Sep-18,18,61.246,31
2018,11-Sep-18,19,52.819,30
2018,11-Sep-18,20,71.861,26
2018,11-Sep-18,21,88.306,26
2018,11-Sep-18,22,74.565,27
2018,11-Sep-18,23,133.576,23
2018,11-Sep-18,24,185.245,21
2018,12-Sep-18,01,166.91,18
2018,12-Sep-18,02,152.851,16
2018,12-Sep-18,03,174.772,16
2018,12-Sep-18,04,179.191,22
2018,12-Sep-18,05,190.138,22
2018,12-Sep-18,06,164.862,32
2018,12-Sep-18,07,112.464,35
2018,12-Sep-18,08,115.945,38
2018,12-Sep-18,09,63.363,39
2018,12-Sep-18,10,43.471,40
2018,12-Sep-18,11,37.285,36
2018,12-Sep-18,12,41.102,33
2018,12-Sep-18,13,36.856,36
2018,12-Sep-18,14,27.127,37
2018,12-Sep-18,15,28.669,35
2018,12-Sep-18,16,22.081,36
2018,12-Sep-18,17,22.876,29
2018,12-Sep-18,18,14.382,28
2018,12-Sep-18,19,13.388,28
2018,12-Sep-18,20,15.959,26
2018,12-Sep-18,21,17.597,24
2018,12-Sep-18,22,23.085,20
2018,12-Sep-18,23,21.448,17
2018,12-Sep-18,24,31.531,20
2018,13-Sep-18,01,34.498,23
2018,13-Sep-18,02,35.363,20
2018,13-Sep-18,03,34.13,24
2018,13-Sep-18,04,50.566,22
2018,13-Sep-18,05,48.607,25
2018,13-Sep-18,06,50.601,28
2018,13-Sep-18,07,62.415,34
2018,13-Sep-18,08,109.772,41
2018,13-Sep-18,09,86.403,41
2018,13-Sep-18,10,50.532,29
2018,13-Sep-18,11,28.618,24
2018,13-Sep-18,12,15.383,25
2018,13-Sep-18,13,12.336,18
2018,13-Sep-18,14,12.5,15
2018,13-Sep-18,15,8.734,17
2018,13-Sep-18,16,8.641,16
2018,13-Sep-18,17,8.765,17
2018,13-Sep-18,18,7.733,20
2018,13-Sep-18,19,9.346,21
2018,13-Sep-18,20,9.897,16
2018,13-Sep-18,21,14.821,17
2018,13-Sep-18,22,24.218,18
2018,13-Sep-18,23,22.473,17
2018,13-Sep-18,24,27.102,13
2018,14-Sep-18,01,33.016,15
2018,14-Sep-18,02,34.992,17
2018,14-Sep-18,03,35.507,18
2018,14-Sep-18,04,26,16
2018,14-Sep-18,05,12.796,19
2018,14-Sep-18,06,8.436,18
2018,14-Sep-18,07,10.954,23
2018,14-Sep-18,08,13.79,22
2018,14-Sep-18,09,9.73,18
2018,14-Sep-18,10,9.565,20
2018,14-Sep-18,11,9.096,19
2018,14-Sep-18,12,7.154,25
2018,14-Sep-18,13,8.948,31
2018,14-Sep-18,14,13.203,35
2018,14-Sep-18,15,16.219,35
2018,14-Sep-18,16,16.852,32
2018,14-Sep-18,17,25.215,36
2018,14-Sep-18,18,45.289,33
2018,14-Sep-18,19,67.17,35
2018,14-Sep-18,20,148.392,32
2018,14-Sep-18,21,217.661,31
2018,14-Sep-18,22,245.802,30
2018,14-Sep-18,23,265.006,27
2018,14-Sep-18,24,255.079,25
2018,15-Sep-18,01,198.002,23
2018,15-Sep-18,02,151.806,22
2018,15-Sep-18,03,126.814,20
2018,15-Sep-18,04,108.168,21
2018,15-Sep-18,05,132.922,23
2018,15-Sep-18,06,109.394,23
2018,15-Sep-18,07,110.099,30
2018,15-Sep-18,08,92.661,31
2018,15-Sep-18,09,60.882,28
2018,15-Sep-18,10,22.911,27
2018,15-Sep-18,11,10.787,20
2018,15-Sep-18,12,6.677,20
2018,15-Sep-18,13,8.579,21
2018,15-Sep-18,14,18.066,26
2018,15-Sep-18,15,29.531,32
2018,15-Sep-18,16,40.52,35
2018,15-Sep-18,17,48.646,33
2018,15-Sep-18,18,56.02,30
2018,15-Sep-18,19,68.649,28
2018,15-Sep-18,20,117.548,31
2018,15-Sep-18,21,122.713,29
2018,15-Sep-18,22,132.281,31
2018,15-Sep-18,23,167.821,33
2018,15-Sep-18,24,188.112,36
2018,16-Sep-18,01,203.287,35
2018,16-Sep-18,02,194.572,35
2018,16-Sep-18,03,177.651,36
2018,16-Sep-18,04,163.666,35
2018,16-Sep-18,05,171.433,37
2018,16-Sep-18,06,140.897,35
2018,16-Sep-18,07,143.265,33
2018,16-Sep-18,08,161.703,29
2018,16-Sep-18,09,124.309,30
2018,16-Sep-18,10,95.686,26
2018,16-Sep-18,11,47.899,30
2018,16-Sep-18,12,37.396,27
2018,16-Sep-18,13,24.123,26
2018,16-Sep-18,14,26.039,25
2018,16-Sep-18,15,11.426,25
2018,16-Sep-18,16,7.558,21
2018,16-Sep-18,17,10.579,21
2018,16-Sep-18,18,21.49,24
2018,16-Sep-18,19,20.278,26
2018,16-Sep-18,20,31.293,30
2018,16-Sep-18,21,49.435,38
2018,16-Sep-18,22,86.559,39
2018,16-Sep-18,23,134.047,44
2018,16-Sep-18,24,224.173,44
2018,17-Sep-18,01,289.684,44
2018,17-Sep-18,02,346,45
2018,17-Sep-18,03,354.797,43
2018,17-Sep-18,04,362.694,45
2018,17-Sep-18,05,365.125,46
2018,17-Sep-18,06,359.211,48
2018,17-Sep-18,07,372.181,48
2018,17-Sep-18,08,351.392,48
2018,17-Sep-18,09,302.409,48
2018,17-Sep-18,10,249.674,50
2018,17-Sep-18,11,218.664,46
2018,17-Sep-18,12,222.519,48
2018,17-Sep-18,13,214.556,46
2018,17-Sep-18,14,205.581,50
2018,17-Sep-18,15,219.629,50
2018,17-Sep-18,16,233.803,51
2018,17-Sep-18,17,280.423,53
2018,17-Sep-18,18,361.959,53
2018,17-Sep-18,19,430.47,52
2018,17-Sep-18,20,473.075,52
2018,17-Sep-18,21,536.52,51
2018,17-Sep-18,22,562.808,53
2018,17-Sep-18,23,603.575,52
2018,17-Sep-18,24,587.8,52
2018,18-Sep-18,01,577.229,51
2018,18-Sep-18,02,577.485,49
2018,18-Sep-18,03,537.742,48
2018,18-Sep-18,04,481.488,43
2018,18-Sep-18,05,459.424,45
2018,18-Sep-18,06,389.734,41
2018,18-Sep-18,07,309.738,44
2018,18-Sep-18,08,255.314,46
2018,18-Sep-18,09,235.881,46
2018,18-Sep-18,10,161.251,45
2018,18-Sep-18,11,115.985,42
2018,18-Sep-18,12,78.351,40
2018,18-Sep-18,13,61.268,41
2018,18-Sep-18,14,77.17,38
2018,18-Sep-18,15,125.971,36
2018,18-Sep-18,16,164.88,34
2018,18-Sep-18,17,185.503,33
2018,18-Sep-18,18,180.808,32
2018,18-Sep-18,19,285.354,31
2018,18-Sep-18,20,326.144,29
2018,18-Sep-18,21,301.887,34
2018,18-Sep-18,22,220.697,36
2018,18-Sep-18,23,199.164,37
2018,18-Sep-18,24,180.791,33
2018,19-Sep-18,01,146.332,30
2018,19-Sep-18,02,131.779,28
2018,19-Sep-18,03,119.866,33
2018,19-Sep-18,04,119.531,33
2018,19-Sep-18,05,117.206,34
2018,19-Sep-18,06,102.713,34
2018,19-Sep-18,07,110.303,40
2018,19-Sep-18,08,147.482,43
2018,19-Sep-18,09,151.3,43
2018,19-Sep-18,10,134.313,46
2018,19-Sep-18,11,114.903,44
2018,19-Sep-18,12,109.856,45
2018,19-Sep-18,13,101.085,44
2018,19-Sep-18,14,82.686,44
2018,19-Sep-18,15,74.81,42
2018,19-Sep-18,16,86.721,40
2018,19-Sep-18,17,112.193,44
2018,19-Sep-18,18,122.079,44
2018,19-Sep-18,19,129.028,41
2018,19-Sep-18,20,150.983,41
2018,19-Sep-18,21,170.925,40
2018,19-Sep-18,22,194.492,42
2018,19-Sep-18,23,168.116,42
2018,19-Sep-18,24,158.29,39
2018,20-Sep-18,01,137.734,39
2018,20-Sep-18,02,131.168,37
2018,20-Sep-18,03,114.4,38
2018,20-Sep-18,04,71.469,36
2018,20-Sep-18,05,69.116,38
2018,20-Sep-18,06,69.061,39
2018,20-Sep-18,07,62.59,39
2018,20-Sep-18,08,53.711,40
2018,20-Sep-18,09,38.25,32
2018,20-Sep-18,10,30.799,32
2018,20-Sep-18,11,31.518,29
2018,20-Sep-18,12,35.475,29
2018,20-Sep-18,13,34.282,31
2018,20-Sep-18,14,27.879,35
2018,20-Sep-18,15,21.729,32
2018,20-Sep-18,16,19.153,34
2018,20-Sep-18,17,20.799,34
2018,20-Sep-18,18,23.329,35
2018,20-Sep-18,19,21.437,38
2018,20-Sep-18,20,34.797,36
2018,20-Sep-18,21,40.859,34
2018,20-Sep-18,22,36.434,34
2018,20-Sep-18,23,36.692,36
2018,20-Sep-18,24,39.916,33
2018,21-Sep-18,01,53.049,34
2018,21-Sep-18,02,83.4,34
2018,21-Sep-18,03,98.224,31
2018,21-Sep-18,04,130.243,35
2018,21-Sep-18,05,153.057,36
2018,21-Sep-18,06,221.53,43
2018,21-Sep-18,07,327.727,44
2018,21-Sep-18,08,404.845,46
2018,21-Sep-18,09,476.769,44
2018,21-Sep-18,10,563.482,49
2018,21-Sep-18,11,621.185,50
2018,21-Sep-18,12,679.552,51
2018,21-Sep-18,13,749.556,51
2018,21-Sep-18,14,794.802,55
2018,21-Sep-18,15,831.703,57
2018,21-Sep-18,16,846.092,56
2018,21-Sep-18,17,836.721,56
2018,21-Sep-18,18,859.006,55
2018,21-Sep-18,19,856.001,54
2018,21-Sep-18,20,901.04,56
2018,21-Sep-18,21,923.596,55
2018,21-Sep-18,22,957.632,54
2018,21-Sep-18,23,965.459,54
2018,21-Sep-18,24,963.69,56
2018,22-Sep-18,01,938.396,56
2018,22-Sep-18,02,899.026,55
2018,22-Sep-18,03,906.154,56
2018,22-Sep-18,04,899.882,54
2018,22-Sep-18,05,934.486,55
2018,22-Sep-18,06,968.208,56
2018,22-Sep-18,07,1036.112,53
2018,22-Sep-18,08,1027.296,56
2018,22-Sep-18,09,1003.341,56
2018,22-Sep-18,10,1020.637,56
2018,22-Sep-18,11,987.136,57
2018,22-Sep-18,12,922.865,57
2018,22-Sep-18,13,803.879,56
2018,22-Sep-18,14,726.321,56
2018,22-Sep-18,15,667.318,56
2018,22-Sep-18,16,543.694,53
2018,22-Sep-18,17,505.443,44
2018,22-Sep-18,18,411.453,44
2018,22-Sep-18,19,391.815,41
2018,22-Sep-18,20,417.097,45
2018,22-Sep-18,21,461.877,43
2018,22-Sep-18,22,376.964,39
2018,22-Sep-18,23,293.635,41
2018,22-Sep-18,24,227.613,39
2018,23-Sep-18,01,196.408,36
2018,23-Sep-18,02,188.738,34
2018,23-Sep-18,03,164.468,32
2018,23-Sep-18,04,134.728,35
2018,23-Sep-18,05,154.759,36
2018,23-Sep-18,06,170.404,34
2018,23-Sep-18,07,192.21,38
2018,23-Sep-18,08,175.69,36
2018,23-Sep-18,09,152.532,38
2018,23-Sep-18,10,95.192,34
2018,23-Sep-18,11,107.813,29
2018,23-Sep-18,12,121.796,33
2018,23-Sep-18,13,121.66,34
2018,23-Sep-18,14,139.647,34
2018,23-Sep-18,15,148.38,35
2018,23-Sep-18,16,149.814,32
2018,23-Sep-18,17,183.34,32
2018,23-Sep-18,18,203.811,36
2018,23-Sep-18,19,235.453,34
2018,23-Sep-18,20,270.482,34
2018,23-Sep-18,21,248.573,34
2018,23-Sep-18,22,296.73,39
2018,23-Sep-18,23,325.946,37
2018,23-Sep-18,24,304.491,43
2018,24-Sep-18,01,299.508,43
2018,24-Sep-18,02,282.718,43
2018,24-Sep-18,03,296.928,44
2018,24-Sep-18,04,309.389,46
2018,24-Sep-18,05,296.107,48
2018,24-Sep-18,06,331.864,48
2018,24-Sep-18,07,373.116,48
2018,24-Sep-18,08,359.397,52
2018,24-Sep-18,09,254.719,52
2018,24-Sep-18,10,195.49,51
2018,24-Sep-18,11,141.156,50
2018,24-Sep-18,12,118.087,48
2018,24-Sep-18,13,100.826,50
2018,24-Sep-18,14,96.494,46
2018,24-Sep-18,15,92.805,45
2018,24-Sep-18,16,92.018,41
2018,24-Sep-18,17,94.625,39
2018,24-Sep-18,18,111.639,39
2018,24-Sep-18,19,139.936,37
2018,24-Sep-18,20,161.793,39
2018,24-Sep-18,21,202.816,42
2018,24-Sep-18,22,266.082,47
2018,24-Sep-18,23,286.825,48
2018,24-Sep-18,24,314.712,47
2018,25-Sep-18,01,362.895,45
2018,25-Sep-18,02,404.004,46
2018,25-Sep-18,03,442.486,47
2018,25-Sep-18,04,450.46,48
2018,25-Sep-18,05,500.359,52
2018,25-Sep-18,06,576.035,52
2018,25-Sep-18,07,633.2,51
2018,25-Sep-18,08,663.153,50
2018,25-Sep-18,09,661.074,50
2018,25-Sep-18,10,612.662,51
2018,25-Sep-18,11,624.81,49
2018,25-Sep-18,12,700.562,52
2018,25-Sep-18,13,749.637,51
2018,25-Sep-18,14,789.774,52
2018,25-Sep-18,15,820.506,52
2018,25-Sep-18,16,856.218,53
2018,25-Sep-18,17,895.657,53
2018,25-Sep-18,18,906.016,54
2018,25-Sep-18,19,914.287,53
2018,25-Sep-18,20,903.573,51
2018,25-Sep-18,21,883.402,52
2018,25-Sep-18,22,867.282,53
2018,25-Sep-18,23,674.115,53
2018,25-Sep-18,24,657.174,52
2018,26-Sep-18,01,566.637,51
2018,26-Sep-18,02,564.146,51
2018,26-Sep-18,03,469.912,51
2018,26-Sep-18,04,548.232,50
2018,26-Sep-18,05,515.059,50
2018,26-Sep-18,06,595.119,50
2018,26-Sep-18,07,595.102,51
2018,26-Sep-18,08,620.496,53
2018,26-Sep-18,09,624.863,53
2018,26-Sep-18,10,641.211,53
2018,26-Sep-18,11,649.171,53
2018,26-Sep-18,12,663.399,54
2018,26-Sep-18,13,650.009,56
2018,26-Sep-18,14,628.671,58
2018,26-Sep-18,15,642.589,57
2018,26-Sep-18,16,662.243,57
2018,26-Sep-18,17,698.646,56
2018,26-Sep-18,18,743.107,56
2018,26-Sep-18,19,902.541,57
2018,26-Sep-18,20,932.616,58
2018,26-Sep-18,21,934.408,58
2018,26-Sep-18,22,920.422,57
2018,26-Sep-18,23,981.351,54
2018,26-Sep-18,24,898.507,55
2018,27-Sep-18,01,891.235,52
2018,27-Sep-18,02,773.469,51
2018,27-Sep-18,03,689.418,50
2018,27-Sep-18,04,598.586,52
2018,27-Sep-18,05,533.442,53
2018,27-Sep-18,06,485.273,52
2018,27-Sep-18,07,432.424,53
2018,27-Sep-18,08,339.238,52
2018,27-Sep-18,09,189.449,51
2018,27-Sep-18,10,131.67,48
2018,27-Sep-18,11,96.83,43
2018,27-Sep-18,12,88.751,44
2018,27-Sep-18,13,70.79,42
2018,27-Sep-18,14,55.657,38
2018,27-Sep-18,15,45.488,35
2018,27-Sep-18,16,32.536,33
2018,27-Sep-18,17,31.738,36
2018,27-Sep-18,18,42.848,45
2018,27-Sep-18,19,52.672,46
2018,27-Sep-18,20,86.739,45
2018,27-Sep-18,21,174.347,48
2018,27-Sep-18,22,250.32,49
2018,27-Sep-18,23,276.824,51
2018,27-Sep-18,24,284.846,51
2018,28-Sep-18,01,279.016,50
2018,28-Sep-18,02,272.598,48
2018,28-Sep-18,03,254.472,45
2018,28-Sep-18,04,233.42,45
2018,28-Sep-18,05,247.366,49
2018,28-Sep-18,06,228.942,45
2018,28-Sep-18,07,130.306,44
2018,28-Sep-18,08,189.296,49
2018,28-Sep-18,09,216.475,51
2018,28-Sep-18,10,219.807,48
2018,28-Sep-18,11,155.965,48
2018,28-Sep-18,12,106.323,46
2018,28-Sep-18,13,90.131,44
2018,28-Sep-18,14,59.846,37
2018,28-Sep-18,15,54.886,30
2018,28-Sep-18,16,52.487,33
2018,28-Sep-18,17,47.83,37
2018,28-Sep-18,18,55.278,34
2018,28-Sep-18,19,72.004,33
2018,28-Sep-18,20,76.109,32
2018,28-Sep-18,21,120.993,32
2018,28-Sep-18,22,143.005,34
2018,28-Sep-18,23,177.31,33
2018,28-Sep-18,24,196.389,39
2018,29-Sep-18,01,173.333,43
2018,29-Sep-18,02,186.821,45
2018,29-Sep-18,03,289.297,46
2018,29-Sep-18,04,477.494,48
2018,29-Sep-18,05,522.332,49
2018,29-Sep-18,06,583.626,50
2018,29-Sep-18,07,530.668,49
2018,29-Sep-18,08,465.468,50
2018,29-Sep-18,09,364.05,50
2018,29-Sep-18,10,345.685,49
2018,29-Sep-18,11,434.661,50
2018,29-Sep-18,12,434.261,49
2018,29-Sep-18,13,414.587,52
2018,29-Sep-18,14,365.484,51
2018,29-Sep-18,15,375.089,51
2018,29-Sep-18,16,363.43,49
2018,29-Sep-18,17,253.566,51
2018,29-Sep-18,18,173.405,47
2018,29-Sep-18,19,131.661,44
2018,29-Sep-18,20,188.083,42
2018,29-Sep-18,21,196.05,40
2018,29-Sep-18,22,206.518,36
2018,29-Sep-18,23,189.278,33
2018,29-Sep-18,24,180.697,36
2018,30-Sep-18,01,153.218,37
2018,30-Sep-18,02,155.072,38
2018,30-Sep-18,03,132.325,42
2018,30-Sep-18,04,123.577,41
2018,30-Sep-18,05,138.341,41
2018,30-Sep-18,06,126.986,42
2018,30-Sep-18,07,153.331,41
2018,30-Sep-18,08,114,45
2018,30-Sep-18,09,82.746,44
2018,30-Sep-18,10,37.272,39
2018,30-Sep-18,11,36.686,33
2018,30-Sep-18,12,44.215,33
2018,30-Sep-18,13,104.855,38
2018,30-Sep-18,14,141.386,47
2018,30-Sep-18,15,141.9,51
2018,30-Sep-18,16,156.309,51
2018,30-Sep-18,17,153.815,48
2018,30-Sep-18,18,143.32,42
2018,30-Sep-18,19,153.545,44
2018,30-Sep-18,20,168.305,40
2018,30-Sep-18,21,183.939,41
2018,30-Sep-18,22,210.57,42
2018,30-Sep-18,23,229.298,47
2018,30-Sep-18,24,275.765,46
2018,1-Oct-18,01,221.511,43
2018,1-Oct-18,02,207.322,41
2018,1-Oct-18,03,211.454,42
2018,1-Oct-18,04,189.546,42
2018,1-Oct-18,05,157.738,40
2018,1-Oct-18,06,122.36,39
2018,1-Oct-18,07,112.235,40
2018,1-Oct-18,08,95.463,44
2018,1-Oct-18,09,50.624,43
2018,1-Oct-18,10,44.035,44
2018,1-Oct-18,11,28.147,38
2018,1-Oct-18,12,32.142,37
2018,1-Oct-18,13,31.355,35
2018,1-Oct-18,14,40.483,30
2018,1-Oct-18,15,48.419,34
2018,1-Oct-18,16,48.955,36
2018,1-Oct-18,17,49.58,35
2018,1-Oct-18,18,44.011,35
2018,1-Oct-18,19,33.945,32
2018,1-Oct-18,20,45.335,32
2018,1-Oct-18,21,55.51,38
2018,1-Oct-18,22,93.146,41
2018,1-Oct-18,23,118.744,40
2018,1-Oct-18,24,161.388,41
2018,2-Oct-18,01,161.078,40
2018,2-Oct-18,02,180.388,40
2018,2-Oct-18,03,190.84,42
2018,2-Oct-18,04,205.532,44
2018,2-Oct-18,05,206.806,44
2018,2-Oct-18,06,231.844,44
2018,2-Oct-18,07,353.731,39
2018,2-Oct-18,08,453.018,40
2018,2-Oct-18,09,476.771,41
2018,2-Oct-18,10,437.073,43
2018,2-Oct-18,11,377.28,43
2018,2-Oct-18,12,334.543,43
2018,2-Oct-18,13,318.295,44
2018,2-Oct-18,14,361.255,40
2018,2-Oct-18,15,423.535,43
2018,2-Oct-18,16,450.201,45
2018,2-Oct-18,17,485.33,46
2018,2-Oct-18,18,492.667,46
2018,2-Oct-18,19,506.242,50
2018,2-Oct-18,20,470.988,49
2018,2-Oct-18,21,359.279,47
2018,2-Oct-18,22,318.124,45
2018,2-Oct-18,23,277.309,49
2018,2-Oct-18,24,260.062,44
2018,3-Oct-18,01,221.565,41
2018,3-Oct-18,02,161.633,43
2018,3-Oct-18,03,93.907,39
2018,3-Oct-18,04,87.5,39
2018,3-Oct-18,05,121.245,36
2018,3-Oct-18,06,133.806,39
2018,3-Oct-18,07,144.36,39
2018,3-Oct-18,08,175.707,42
2018,3-Oct-18,09,180.67,41
2018,3-Oct-18,10,144.391,42
2018,3-Oct-18,11,94.497,34
2018,3-Oct-18,12,81.272,32
2018,3-Oct-18,13,88.674,36
2018,3-Oct-18,14,105.495,34
2018,3-Oct-18,15,120.452,31
2018,3-Oct-18,16,149.745,29
2018,3-Oct-18,17,128.088,32
2018,3-Oct-18,18,147.575,32
2018,3-Oct-18,19,123.36,30
2018,3-Oct-18,20,140.97,29
2018,3-Oct-18,21,62.561,31
2018,3-Oct-18,22,53.183,32
2018,3-Oct-18,23,101.162,28
2018,3-Oct-18,24,120.704,26
2018,4-Oct-18,01,133.324,27
2018,4-Oct-18,02,143.318,30
2018,4-Oct-18,03,155.501,25
2018,4-Oct-18,04,189.854,30
2018,4-Oct-18,05,257.033,31
2018,4-Oct-18,06,286.454,37
2018,4-Oct-18,07,345.216,37
2018,4-Oct-18,08,435.314,42
2018,4-Oct-18,09,417.621,50
2018,4-Oct-18,10,453.893,50
2018,4-Oct-18,11,494.772,49
2018,4-Oct-18,12,534.549,54
2018,4-Oct-18,13,544.206,55
2018,4-Oct-18,14,545.763,54
2018,4-Oct-18,15,574.833,51
2018,4-Oct-18,16,545.464,52
2018,4-Oct-18,17,529.85,53
2018,4-Oct-18,18,528.219,52
2018,4-Oct-18,19,521.96,49
2018,4-Oct-18,20,479.984,51
2018,4-Oct-18,21,498.656,52
2018,4-Oct-18,22,535.283,50
2018,4-Oct-18,23,605.139,50
2018,4-Oct-18,24,685.519,50
2018,5-Oct-18,01,695.6,50
2018,5-Oct-18,02,669.124,49
2018,5-Oct-18,03,613.382,52
2018,5-Oct-18,04,578.419,52
2018,5-Oct-18,05,563.437,54
2018,5-Oct-18,06,485.497,55
2018,5-Oct-18,07,411.129,51
2018,5-Oct-18,08,369.84,49
2018,5-Oct-18,09,310.287,52
2018,5-Oct-18,10,223.914,50
2018,5-Oct-18,11,170.969,48
2018,5-Oct-18,12,135.183,45
2018,5-Oct-18,13,115.473,43
2018,5-Oct-18,14,90.824,42
2018,5-Oct-18,15,65.66,38
2018,5-Oct-18,16,49.159,38
2018,5-Oct-18,17,48.402,38
2018,5-Oct-18,18,52.134,33
2018,5-Oct-18,19,84.375,35
2018,5-Oct-18,20,121.63,40
2018,5-Oct-18,21,122.639,39
2018,5-Oct-18,22,88.181,37
2018,5-Oct-18,23,58.343,35
2018,5-Oct-18,24,53.233,35
2018,6-Oct-18,01,43.786,31
2018,6-Oct-18,02,50.624,32
2018,6-Oct-18,03,74.161,29
2018,6-Oct-18,04,112.216,31
2018,6-Oct-18,05,133.907,31
2018,6-Oct-18,06,153.388,36
2018,6-Oct-18,07,155.077,37
2018,6-Oct-18,08,169.663,41
2018,6-Oct-18,09,130.449,39
2018,6-Oct-18,10,81.878,33
2018,6-Oct-18,11,54.621,32
2018,6-Oct-18,12,63.473,31
2018,6-Oct-18,13,64.202,34
2018,6-Oct-18,14,85.202,38
2018,6-Oct-18,15,111.314,45
2018,6-Oct-18,16,168.642,41
2018,6-Oct-18,17,205.907,47
2018,6-Oct-18,18,264.285,49
2018,6-Oct-18,19,348.325,47
2018,6-Oct-18,20,445.412,48
2018,6-Oct-18,21,516.74,49
2018,6-Oct-18,22,548.719,48
2018,6-Oct-18,23,573.682,50
2018,6-Oct-18,24,565.519,51
2018,7-Oct-18,01,552.683,50
2018,7-Oct-18,02,521.519,51
2018,7-Oct-18,03,478.578,51
2018,7-Oct-18,04,400.511,51
2018,7-Oct-18,05,296.597,51
2018,7-Oct-18,06,229.898,52
2018,7-Oct-18,07,257.045,50
2018,7-Oct-18,08,308.15,50
2018,7-Oct-18,09,302.467,51
2018,7-Oct-18,10,301.372,51
2018,7-Oct-18,11,322.604,48
2018,7-Oct-18,12,304.603,49
2018,7-Oct-18,13,273.384,46
2018,7-Oct-18,14,244.446,41
2018,7-Oct-18,15,214.812,41
2018,7-Oct-18,16,178.404,40
